baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,names
11.985195512591522,6.701250542639899,1.5407247025020432,4.34941461752218,1.3650141698574445e-5,0.002232755766943225,N_NR___TRINITY_DN100002_c1_g2_i3
33.55576542400434,-5.966535803540995,1.6407098352392313,-3.6365575895210114,2.763058907506467e-4,0.018208217432668133,N_NR___TRINITY_DN1001_c3_g1_i2
11.861578931087216,6.0554044243736085,1.6013384523432534,3.7814644465151503,1.559084912220518e-4,0.012383740480535583,N_NR___TRINITY_DN10030_c0_g1_i2
22.822408836055807,4.348862036538331,1.3432397763124098,3.237591763755867,0.0012054316582580488,0.046491233210031256,N_NR___TRINITY_DN10056_c0_g1_i3
9.008042380708744,7.15713994817777,2.11268198250931,3.3877034061117763,7.048043474002449e-4,0.033183317700262976,N_NR___TRINITY_DN10058_c0_g1_i1
28.861570129881578,-3.024800494523779,0.7468050333245871,-4.050321515721623,5.114730921396506e-5,0.005814787044583036,N_NR___TRINITY_DN10079_c0_g3_i1
44.530890198420074,-1.3997290351941907,0.37819737569286266,-3.7010543307707207,2.1470549413883416e-4,0.015309212044965223,N_NR___TRINITY_DN10082_c1_g1_i1
17.58322414605637,-6.019578901472369,1.6922246876855358,-3.5571983704512533,3.7483110639696996e-4,0.02220742261641997,N_NR___TRINITY_DN10113_c0_g1_i4
96.39842650434916,6.078424193967691,1.3724351538464508,4.428933619874146,9.470016187366654e-6,0.0016973101409527775,N_NR___TRINITY_DN1015_c0_g1_i2
32.309385941876506,-6.1093336060598755,1.8381651062914985,-3.3236043841488576,8.886215939801748e-4,0.038415672870017514,N_NR___TRINITY_DN10166_c0_g1_i8
12.607314433531817,-4.509568633141726,1.387167687004626,-3.250918166122686,0.0011503296326791227,0.04508737429802189,N_NR___TRINITY_DN10175_c0_g1_i7
9.225340181903606,32.168791179037306,8.247053670965016,3.900640454456158,9.593854601539153e-5,0.008937931857949723,N_NR___TRINITY_DN1024_c0_g1_i7
223.52035436958207,1.6327552282266171,0.48743734724807625,3.349671988502028,8.090730906290314e-4,0.03613258717366406,N_NR___TRINITY_DN1025_c0_g1_i2
86.73461109471837,-5.761476956226814,1.7300567559731272,-3.3302242463057707,8.677606765797206e-4,0.03782866421721672,N_NR___TRINITY_DN1025_c0_g1_i3
130.9683342045794,5.585142062860081,1.280704940246669,4.360990488398022,1.2947499555594065e-5,0.0021507440356344915,N_NR___TRINITY_DN1026_c0_g1_i2
4.744378886854428,-4.585667345659074,1.329251847366464,-3.4498107749440217,5.609796195905611e-4,0.028862373294553247,N_NR___TRINITY_DN10293_c0_g1_i1
95.29149711773404,5.0308879582393295,1.4929120691747102,3.3698488089927703,7.520943683454126e-4,0.03458150939485384,N_NR___TRINITY_DN10300_c0_g1_i5
9.289873286981525,2.4759944968690752,0.6869774065694024,3.6041862122272517,3.13132502743278e-4,0.01975972985504545,N_NR___TRINITY_DN103086_c0_g1_i1
14.52878940378154,4.828361481271813,1.4978592651731122,3.2235081048911387,0.001266307149611501,0.047835450175067996,N_NR___TRINITY_DN10314_c0_g1_i1
6.059184455351154,6.082291053538924,1.4849971477888884,4.095826758048158,4.206644289111075e-5,0.005044000532878122,N_NR___TRINITY_DN10334_c0_g1_i1
6.010192877693812,18.967761183668284,5.032532544706006,3.7690290157430772,1.638838376938402e-4,0.012814816745134372,N_NR___TRINITY_DN10335_c0_g2_i4
64.14458648016924,-1.937181171843787,0.51130664949194915,-3.788687617829013,1.514451987794681e-4,0.012162239005536722,N_NR___TRINITY_DN10346_c0_g1_i6
91.79398898803387,3.628562283359871,1.0599713733226668,3.423264415137462,6.187385866582639e-4,0.03064211790243614,N_NR___TRINITY_DN10374_c0_g2_i2
103.6410701375301,7.409999019183633,1.5296581037972274,4.844219110655533,1.2711059953890408e-6,3.63445622614705e-4,N_NR___TRINITY_DN10384_c0_g1_i1
33.15700500623557,-2.2600921803691625,0.5908315926898208,-3.8252730699112814,1.3062721354853752e-4,0.010955855616907064,N_NR___TRINITY_DN10405_c0_g1_i5
10.345344764878236,-28.961706910323592,8.246784367487878,-3.5118787662864355,4.449509216984168e-4,0.024749538602334968,N_NR___TRINITY_DN1042_c0_g1_i6
58.967746154910465,-22.361039326246857,3.5655706959252376,-6.271377356730363,3.578681235382778e-10,2.756315332998511e-7,N_NR___TRINITY_DN10428_c3_g1_i6
114.6343333362164,23.95618440023574,5.246177032326518,4.566407929549398,4.961528075152465e-6,0.0010473438663859704,N_NR___TRINITY_DN10428_c3_g1_i9
16.85022694747664,-5.858335007299293,1.809578703612841,-3.237402714567248,0.0012062305911818936,0.04650805916493531,N_NR___TRINITY_DN10429_c0_g1_i12
9.37977594395231,-26.831879868616557,8.246357472201126,-3.2537856816258737,0.001138781581819974,0.04478264681723755,N_NR___TRINITY_DN10430_c0_g1_i7
20.371940782993395,-5.2908123232806235,1.6448983265811747,-3.216498088533696,0.0012976539804175134,0.048558461860158005,N_NR___TRINITY_DN10490_c0_g1_i1
57.53493475340923,-2.0292409921781296,0.5218389835672904,-3.8886343413944306,1.0080986496183545e-4,0.009227520537359611,N_NR___TRINITY_DN10494_c0_g1_i8
14.637756407003154,8.157459709896388,2.501479082568928,3.261054536390116,0.0011099868930825436,0.04404195828651371,N_NR___TRINITY_DN1051_c0_g2_i2
34.68016729998415,-6.838518979784671,1.6255742484828306,-4.206832746130882,2.5897466090199543e-5,0.0035874472305278586,N_NR___TRINITY_DN1051_c0_g2_i4
29.10154995279089,5.914463242058083,1.3326580200409504,4.438095260085061,9.075845303537928e-6,0.0016490356819294724,N_NR___TRINITY_DN10510_c0_g2_i2
9.17905768458584,-4.6820589764743,1.3855640357145778,-3.379171843226733,7.270454734242637e-4,0.03381776730738272,N_NR___TRINITY_DN10521_c1_g1_i8
22.145631426515358,-5.868270754460736,1.5232669032019515,-3.8524245108493202,1.169540380176398e-4,0.010120726362375354,N_NR___TRINITY_DN10546_c1_g1_i2
217.0676287534277,1.2420430137119414,0.3650221540065333,3.402651044817709,6.673545584916559e-4,0.03206102634154353,N_NR___TRINITY_DN10570_c0_g1_i1
24.140553496020136,-3.538760088914615,0.9564781839322698,-3.6997812896955757,2.157853497985351e-4,0.015360586995733748,N_NR___TRINITY_DN10623_c0_g1_i6
64.13029868867552,-2.071873401516961,0.6188552524411445,-3.347912768525794,8.142263559764802e-4,0.03628687595399932,N_NR___TRINITY_DN10648_c0_g1_i1
24.990978845270902,5.822339645368957,1.8093486451778609,3.2179202504095694,0.001291237142527164,0.048431400971202396,N_NR___TRINITY_DN1065_c0_g1_i1
54.11613924190785,6.915560241273178,1.5623125867792698,4.426489487311695,9.577904798342449e-6,0.001709479378475487,N_NR___TRINITY_DN10653_c0_g2_i1
12.064024502035123,5.445698013660002,1.539169751768897,3.538074996212414,4.030555615576405e-4,0.02326733184040047,N_NR___TRINITY_DN10653_c0_g2_i2
34.92474538252185,-6.927600331892978,1.8445699478539304,-3.755672339752099,1.7287674990038086e-4,0.013272904931164602,N_NR___TRINITY_DN10661_c0_g1_i9
12.598138173664415,-5.309274144392506,1.6572761814914923,-3.2036145837891303,0.0013571402323185812,0.04984624124001582,N_NR___TRINITY_DN10680_c0_g1_i8
21.55253045144517,-21.19976323561213,2.852514086827598,-7.431957420827073,1.070022484769684e-13,1.4368441196270103e-10,N_NR___TRINITY_DN10683_c0_g2_i6
29.955864247368687,-7.242218075800604,1.4898867737478607,-4.860918429111602,1.1684239525212933e-6,3.3823367775931857e-4,N_NR___TRINITY_DN10758_c0_g1_i9
58.22877840687504,-6.285207485774163,1.7954092653349738,-3.5007101762959416,4.6402018025413523e-4,0.02553192956854106,N_NR___TRINITY_DN10767_c0_g2_i1
44.87760874170291,1.287157210708905,0.3835115706735832,3.356240878073633,7.90097210180311e-4,0.03564512792834227,N_NR___TRINITY_DN10778_c0_g1_i1
10.476230947411937,-31.502383327271282,8.249436868937178,-3.818731366487797,1.3413973908803494e-4,0.011158285621402135,N_NR___TRINITY_DN1078_c1_g1_i4
11.50869963247822,-6.019320692780125,1.59028570115398,-3.7850561621803216,1.5367386984694797e-4,0.012266824734720154,N_NR___TRINITY_DN10811_c0_g1_i9
23.598291961635812,-7.136853902553272,1.7100396888770393,-4.173501906987872,2.999531490989e-5,0.003961451275725421,N_NR___TRINITY_DN10839_c0_g1_i5
381.12485034204184,5.328583680475816,1.2856995170244032,4.1445015805934045,3.4055360757675366e-5,0.004322880311830024,N_NR___TRINITY_DN10840_c0_g3_i2
93.24678842448735,5.3859469960646305,1.2903095809785727,4.174150975442591,2.9909936878650978e-5,0.003958328581404874,N_NR___TRINITY_DN10882_c0_g2_i1
