baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,names
212.09914702152489,1.5461028152430403,0.41837588989989766,3.695487365710694,2.1946539431069096e-4,0.02211967324213642,N_NR___TRINITY_DN1_c0_g1_i1
4.153175874036592,29.40837451477158,7.468221082375715,3.9378018125591545,8.223146803786337e-5,0.011112426764565492,N_NR___TRINITY_DN1_c11_g1_i5
24.235747082826336,6.067164780554316,1.212157437546789,5.005261356836022,5.578628740573136e-7,2.157127523880255e-4,N_NR___TRINITY_DN10002_c1_g1_i1
11.155616561700551,45.10879080839018,4.960453734594296,9.093682397196982,9.574024555744326e-20,2.6981274328592397e-16,N_NR___TRINITY_DN10062_c0_g1_i14
44.530890198420074,-1.1326618969983306,0.3314377105684417,-3.417420109062806,6.321764510635226e-4,0.04420696767119028,N_NR___TRINITY_DN10082_c1_g1_i1
20.657283780654126,-5.732208796423868,1.6355244182377733,-3.5048139498890176,4.5692647549044294e-4,0.036051362297787944,N_NR___TRINITY_DN10108_c0_g1_i2
22.335875855063723,23.237002129045784,2.99421887623049,7.760622415920218,8.451358345911092e-15,1.4602337439192288e-11,N_NR___TRINITY_DN10113_c0_g1_i8
32.997745490358064,-2.049042148886138,0.6020996332390992,-3.4031612639638413,6.661095231130801e-4,0.045858320015835806,N_NR___TRINITY_DN10182_c0_g1_i1
9.004641991056486,34.959531534664535,8.321343771367642,4.201188232957573,2.655177082307481e-5,0.004799025915538961,N_NR___TRINITY_DN10276_c0_g1_i1
27.843567067578345,-4.269827464945138,1.2264605102398924,-3.4814227032144482,4.9875771188497e-4,0.03796889550072751,N_NR___TRINITY_DN10329_c0_g1_i1
6.010192877693812,21.00074139980842,5.012349692751338,4.189799732085505,2.7920076053282118e-5,0.0049720345497781026,N_NR___TRINITY_DN10335_c0_g2_i4
12.814923400532876,2.6533737555745542,0.6866189929202962,3.86440483431626,1.1136039557014273e-4,0.013761091844587684,N_NR___TRINITY_DN103395_c2_g1_i2
103.22025442500093,-29.721990040618746,4.898749026134899,-6.06726122976529,1.3010983966955531e-9,9.991334227661682e-7,N_NR___TRINITY_DN1036_c0_g1_i2
22.349039929414293,5.837374274758698,1.3190166859347314,4.425549985079982,9.619687793890852e-6,0.0022344716009137537,N_NR___TRINITY_DN1037_c0_g1_i1
31.37334571704252,5.324162093921851,1.1582640272734488,4.596673960819554,4.292885707983895e-6,0.0011722526060469437,N_NR___TRINITY_DN10414_c0_g1_i9
58.967746154910465,-24.58667196478149,3.5655706959252367,-6.8955783131377375,5.364611006756782e-12,6.154926348432034e-9,N_NR___TRINITY_DN10428_c3_g1_i6
60.83731928929594,1.750427394094137,0.3948694512075876,4.432926854029831,9.296241133159613e-6,0.002176160085648796,N_NR___TRINITY_DN10440_c0_g1_i1
20.371940782993395,6.604261186688331,1.6519642366166323,3.997823342843328,6.392763188022237e-5,0.009249614683416672,N_NR___TRINITY_DN10490_c0_g1_i1
12.643279709080474,-5.47752610143077,1.365218516574996,-4.012197340519935,6.015617888084299e-5,0.008827934457077885,N_NR___TRINITY_DN10493_c0_g1_i6
14.637756407003154,-8.475659957167146,2.4971889919296686,-3.3940802977101447,6.885949897761585e-4,0.046875306835628655,N_NR___TRINITY_DN1051_c0_g2_i2
15.5200926369492,-5.963951129344366,1.4142115587415658,-4.2171562610132955,2.4740254040084277e-5,0.004559620965538631,N_NR___TRINITY_DN10518_c0_g1_i1
20.79897684770789,1.8896310646221117,0.5494925567112272,3.4388656252811858,5.841571139496746e-4,0.04212781460382607,N_NR___TRINITY_DN10532_c0_g1_i1
4.720575506491737,5.905419128457481,1.4418009081823548,4.0958630938180685,4.205984471178249e-5,0.006812943774653196,N_NR___TRINITY_DN10532_c1_g1_i1
217.0676287534277,1.545747316838526,0.3615211941799707,4.275675511486139,1.9055860699237464e-5,0.0037679719324857333,N_NR___TRINITY_DN10570_c0_g1_i1
7.3065689914031715,4.506490864772262,1.320853625824755,3.411801865599121,6.453500258421622e-4,0.044804363238760136,N_NR___TRINITY_DN105724_c0_g1_i3
31.26444622892545,-2.7009874639875626,0.7204458549020839,-3.749049905151658,1.7750576395632618e-4,0.019090970130691477,N_NR___TRINITY_DN10586_c0_g1_i4
